time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.006,-0.07,1.00,-0.12,-0.11,-0.02,-0.03,0.02,-0.33,-0.01,978.09
0.01,-0.08,0.99,-0.12,-0.11,-0.02,-0.03,0.02,-0.33,-0.01,978.09
0.011,-0.08,0.99,-0.12,-0.11,-0.02,-0.03,0.00,0.00,0.01,978.09
0.011,-0.08,0.99,-0.12,0.03,0.03,-0.04,0.00,0.00,0.01,978.09
0.04,-0.08,0.99,-0.12,0.03,0.03,-0.04,0.00,0.00,0.01,978.09
0.041,-0.06,1.00,-0.11,0.03,0.03,-0.04,0.00,0.00,0.01,978.09
0.053,-0.05,1.00,-0.12,0.03,0.03,-0.04,0.00,0.00,0.01,978.09
0.054,-0.05,1.00,-0.12,0.03,0.03,-0.04,-0.00,-0.00,0.02,978.09
0.055,-0.05,1.00,-0.12,-0.06,-0.03,-0.04,-0.00,-0.00,0.02,978.09
0.069,-0.05,1.00,-0.12,-0.06,-0.03,-0.04,-0.00,-0.00,0.02,978.09
0.077,-0.05,1.00,-0.12,-0.06,-0.03,-0.04,-0.00,-0.00,0.02,978.08
0.089,-0.06,1.00,-0.12,-0.06,-0.03,-0.04,-0.00,-0.00,0.02,978.08
0.089,-0.06,1.00,-0.12,-0.06,-0.03,-0.04,-0.01,-0.02,0.02,978.08
0.09,-0.06,1.00,-0.12,-0.06,-0.03,-0.04,-0.01,-0.02,0.02,978.08
0.116,-0.04,1.00,-0.12,-0.06,-0.03,-0.04,-0.01,-0.02,0.02,978.08
0.129,-0.04,1.00,-0.12,0.05,0.01,-0.05,-0.01,-0.02,0.02,978.08
0.132,-0.05,1.00,-0.10,0.05,0.01,-0.05,-0.01,-0.02,0.02,978.08
0.133,-0.05,1.00,-0.10,0.05,0.01,-0.05,-0.02,-0.02,0.01,978.08
0.137,-0.05,1.00,-0.10,0.05,0.01,-0.05,-0.02,-0.02,0.01,978.09
0.148,-0.06,1.00,-0.12,0.05,0.01,-0.05,-0.02,-0.02,0.01,978.09
0.168,-0.06,1.00,-0.12,0.05,0.01,-0.05,-0.02,-0.02,0.01,978.09
0.17,-0.06,1.00,-0.12,0.05,0.01,-0.05,-0.01,-0.01,-0.00,978.09
0.17,-0.06,1.00,-0.12,-0.01,0.01,-0.01,-0.01,-0.01,-0.00,978.09
0.188,-0.05,0.99,-0.12,-0.01,0.01,-0.01,-0.01,-0.01,-0.00,978.09
0.202,-0.05,0.99,-0.12,-0.01,0.01,-0.01,-0.01,-0.01,-0.00,978.08
0.208,-0.06,1.00,-0.11,-0.01,0.01,-0.01,-0.01,-0.01,-0.00,978.08
0.209,-0.06,1.00,-0.11,-0.01,0.01,-0.01,-0.01,-0.01,0.01,978.08
0.209,-0.06,1.00,-0.11,-0.01,0.01,-0.02,-0.01,-0.01,0.01,978.08
0.24,-0.06,1.00,-0.11,-0.01,0.01,-0.02,-0.01,-0.01,0.01,978.08
0.248,-0.05,1.00,-0.11,-0.01,0.01,-0.02,-0.01,-0.01,0.01,978.08
0.25,-0.05,1.00,-0.11,-0.01,0.01,-0.02,-0.02,-0.01,0.01,978.08
0.251,-0.05,1.00,-0.11,-0.05,-0.03,0.00,-0.02,-0.01,0.01,978.08
0.257,-0.05,1.00,-0.11,-0.05,-0.03,0.00,-0.02,-0.01,0.01,978.07
0.267,-0.04,1.00,-0.11,-0.05,-0.03,0.00,-0.02,-0.01,0.01,978.07
0.288,-0.04,1.00,-0.12,-0.05,-0.03,0.00,-0.02,-0.01,0.01,978.07
0.289,-0.04,1.00,-0.12,-0.05,-0.03,0.00,-0.02,-0.02,0.01,978.07
0.29,-0.04,1.00,-0.12,0.08,0.01,-0.02,-0.02,-0.02,0.01,978.07
0.308,-0.04,1.00,-0.12,0.08,0.01,-0.02,-0.02,-0.02,0.01,978.07
0.32,-0.04,1.00,-0.12,0.08,0.01,-0.02,-0.02,-0.02,0.01,978.07
0.327,-0.07,1.00,-0.11,0.08,0.01,-0.02,-0.02,-0.02,0.01,978.07
0.329,-0.07,1.00,-0.11,0.08,0.01,-0.02,-0.02,0.00,-0.00,978.07
0.333,-0.07,1.00,-0.11,0.08,0.01,-0.02,-0.02,0.00,-0.00,978.07
0.346,-0.07,1.00,-0.11,0.08,0.01,-0.02,-0.02,0.00,-0.00,978.07
0.366,-0.05,1.00,-0.12,0.08,0.01,-0.02,-0.02,0.00,-0.00,978.07
0.368,-0.05,1.00,-0.12,0.08,0.01,-0.02,-0.02,0.00,0.01,978.07
0.369,-0.05,1.00,-0.12,-0.11,-0.02,-0.03,-0.02,0.00,0.01,978.07
0.376,-0.05,1.00,-0.12,-0.11,-0.02,-0.03,-0.02,0.00,0.01,978.07
0.385,-0.03,1.00,-0.11,-0.11,-0.02,-0.03,-0.02,0.00,0.01,978.07
0.406,-0.05,1.00,-0.10,-0.11,-0.02,-0.03,-0.02,0.00,0.01,978.07
0.408,-0.05,1.00,-0.10,-0.11,-0.02,-0.03,-0.03,-0.01,0.02,978.07
0.409,-0.05,1.00,-0.10,0.08,-0.00,0.02,-0.03,-0.01,0.02,978.07
0.428,-0.04,1.00,-0.11,0.08,-0.00,0.02,-0.03,-0.01,0.02,978.07
0.437,-0.04,1.00,-0.11,0.08,-0.00,0.02,-0.03,-0.01,0.02,978.08
0.447,-0.05,1.00,-0.12,0.08,-0.00,0.02,-0.03,-0.01,0.02,978.08
0.449,-0.05,1.00,-0.12,0.08,-0.00,0.02,-0.02,0.00,0.00,978.08
0.45,-0.05,1.00,-0.12,0.07,-0.00,0.01,-0.02,0.00,0.00,978.08
0.484,-0.06,1.00,-0.11,0.07,-0.00,0.01,-0.02,0.00,0.00,978.08
0.487,-0.04,1.01,-0.11,0.07,-0.00,0.01,-0.02,0.00,0.00,978.08
0.488,-0.04,1.01,-0.11,0.07,-0.00,0.01,-0.02,-0.00,-0.00,978.08
0.489,-0.04,1.01,-0.11,-0.03,-0.00,-0.02,-0.02,-0.00,-0.00,978.08
0.499,-0.04,1.01,-0.11,-0.03,-0.00,-0.02,-0.02,-0.00,-0.00,978.07
0.504,-0.06,1.00,-0.11,-0.03,-0.00,-0.02,-0.02,-0.00,-0.00,978.07
0.524,-0.08,0.99,-0.11,-0.03,-0.00,-0.02,-0.02,-0.00,-0.00,978.07
0.525,-0.08,0.99,-0.11,-0.03,-0.00,-0.02,-0.02,0.00,0.00,978.07
0.526,-0.08,0.99,-0.11,-0.06,-0.01,-0.01,-0.02,0.00,0.00,978.07
0.544,-0.05,1.00,-0.11,-0.06,-0.01,-0.01,-0.02,0.00,0.00,978.07
0.556,-0.05,1.00,-0.11,-0.06,-0.01,-0.01,-0.02,0.00,0.00,978.06
0.569,-0.05,1.00,-0.11,-0.06,-0.01,-0.01,-0.02,0.00,0.00,978.06
0.573,-0.04,1.00,-0.11,-0.06,-0.01,-0.01,-0.02,0.00,0.00,978.06
0.575,-0.04,1.00,-0.11,-0.06,-0.01,-0.01,-0.02,-0.03,0.02,978.06
0.605,-0.05,1.00,-0.11,-0.06,-0.01,-0.01,-0.02,-0.03,0.02,978.06
0.606,-0.05,1.00,-0.11,-0.06,-0.01,-0.01,-0.02,-0.03,0.02,978.06
0.607,-0.05,1.00,-0.11,-0.06,-0.01,-0.01,-0.02,-0.00,0.01,978.06
0.608,-0.05,1.00,-0.11,0.06,-0.00,-0.00,-0.02,-0.00,0.01,978.06
0.616,-0.05,1.00,-0.11,0.06,-0.00,-0.00,-0.02,-0.00,0.01,978.05
0.622,-0.05,1.00,-0.10,0.06,-0.00,-0.00,-0.02,-0.00,0.01,978.05
0.643,-0.05,1.00,-0.10,0.06,-0.00,-0.00,-0.02,-0.00,0.01,978.05
0.644,-0.05,1.00,-0.10,0.06,-0.00,-0.00,-0.02,-0.01,0.01,978.05
0.645,-0.05,1.00,-0.10,0.00,0.01,0.02,-0.02,-0.01,0.01,978.05
0.664,-0.06,1.00,-0.11,0.00,0.01,0.02,-0.02,-0.01,0.01,978.05
0.676,-0.06,1.00,-0.11,0.00,0.01,0.02,-0.02,-0.01,0.01,978.05
0.695,-0.06,1.00,-0.10,0.00,0.01,0.02,-0.02,-0.01,0.01,978.05
0.699,-0.06,1.00,-0.10,0.00,0.01,0.02,-0.02,-0.02,0.01,978.05
0.7,-0.06,1.00,-0.10,-0.00,0.01,0.01,-0.02,-0.02,0.01,978.05
0.704,-0.05,1.00,-0.10,-0.00,0.01,0.01,-0.02,-0.02,0.01,978.05
0.725,-0.04,1.00,-0.10,-0.00,0.01,0.01,-0.02,-0.02,0.01,978.05
0.726,-0.04,1.00,-0.10,-0.00,0.01,0.01,-0.02,-0.01,0.02,978.05
0.727,-0.04,1.00,-0.10,-0.07,-0.02,-0.01,-0.02,-0.01,0.02,978.05
0.743,-0.04,1.00,-0.10,-0.07,-0.02,-0.01,-0.02,-0.01,0.02,978.06
0.746,-0.03,1.00,-0.10,-0.07,-0.02,-0.01,-0.02,-0.01,0.02,978.06
0.762,-0.03,1.00,-0.10,0.09,0.02,0.02,-0.02,-0.01,0.02,978.06
0.764,-0.04,1.00,-0.10,0.09,0.02,0.02,-0.02,-0.01,0.02,978.06
0.765,-0.04,1.00,-0.10,0.09,0.02,0.02,-0.02,-0.02,0.02,978.06
0.782,-0.06,1.00,-0.10,0.09,0.02,0.02,-0.02,-0.02,0.02,978.06
0.795,-0.06,1.00,-0.10,0.09,0.02,0.02,-0.02,-0.02,0.02,978.06
0.801,-0.06,1.00,-0.10,0.09,0.02,0.02,-0.02,-0.02,0.02,978.06
0.802,-0.06,1.00,-0.10,0.09,0.02,0.02,-0.01,-0.00,0.01,978.06
0.803,-0.06,1.00,-0.10,0.07,0.01,0.02,-0.01,-0.00,0.01,978.06
0.83,-0.04,1.00,-0.10,0.07,0.01,0.02,-0.01,-0.00,0.01,978.06
0.841,-0.04,1.00,-0.10,0.07,0.01,0.02,-0.01,-0.00,0.01,978.06
0.844,-0.04,1.00,-0.10,-0.04,-0.01,-0.00,-0.01,-0.00,0.01,978.06
0.846,-0.04,1.00,-0.10,-0.04,-0.01,-0.00,-0.01,-0.02,0.01,978.06
0.89,-0.04,1.00,-0.10,-0.04,-0.01,-0.00,-0.01,-0.02,0.01,978.05
0.891,-0.06,1.00,-0.11,-0.04,-0.01,-0.00,-0.01,-0.02,0.01,978.05
0.892,-0.04,1.00,-0.10,-0.04,-0.01,-0.00,-0.01,-0.02,0.01,978.05
0.892,-0.04,1.00,-0.10,-0.04,-0.01,-0.00,-0.02,0.00,0.01,978.05
0.893,-0.04,1.00,-0.10,-0.02,-0.01,-0.03,-0.02,0.00,0.01,978.05
0.899,-0.03,1.00,-0.09,-0.02,-0.01,-0.03,-0.02,0.00,0.01,978.05
0.926,-0.03,1.00,-0.09,-0.02,-0.01,-0.03,-0.02,0.00,0.01,978.04
0.929,-0.04,1.00,-0.10,-0.02,-0.01,-0.03,-0.02,0.00,0.01,978.04
0.931,-0.04,1.00,-0.10,-0.02,-0.01,-0.03,-0.02,-0.02,0.01,978.04
0.933,-0.04,1.00,-0.10,-0.02,-0.01,-0.03,-0.02,-0.02,0.01,978.04
0.963,-0.05,1.00,-0.10,-0.02,-0.01,-0.03,-0.02,-0.02,0.01,978.04
0.965,-0.06,1.00,-0.10,-0.02,-0.01,-0.03,-0.02,-0.02,0.01,978.04
0.966,-0.06,1.00,-0.10,0.05,-0.00,0.05,-0.02,-0.02,0.01,978.04
0.967,-0.06,1.00,-0.10,0.05,-0.00,0.05,-0.01,-0.00,-0.00,978.04
0.975,-0.06,1.00,-0.10,0.05,-0.00,0.05,-0.01,-0.00,-0.00,978.04
0.978,-0.06,1.00,-0.10,0.05,-0.00,0.05,-0.01,-0.00,-0.00,978.04
1.016,-0.05,1.00,-0.10,0.05,-0.00,0.05,-0.01,-0.00,-0.00,978.04
1.019,-0.05,1.00,-0.10,0.05,-0.00,0.05,-0.01,0.01,0.01,978.04
1.02,-0.05,1.00,-0.10,-0.10,-0.01,-0.03,-0.01,0.01,0.01,978.04
1.021,-0.04,1.00,-0.10,-0.10,-0.01,-0.03,-0.01,0.01,0.01,978.04
1.055,-0.04,1.00,-0.10,-0.10,-0.01,-0.03,-0.01,0.01,0.01,978.05
1.057,-0.04,1.00,-0.10,-0.10,-0.01,-0.03,-0.01,0.01,0.01,978.05
1.058,-0.04,1.00,-0.10,-0.10,-0.01,-0.03,-0.01,-0.02,0.03,978.05
1.059,-0.04,1.00,-0.10,-0.10,-0.01,-0.03,-0.01,-0.02,0.03,978.05
1.061,-0.03,1.01,-0.09,-0.10,-0.01,-0.03,-0.01,-0.02,0.03,978.05
1.093,-0.03,1.00,-0.09,-0.10,-0.01,-0.03,-0.01,-0.02,0.03,978.05
1.097,-0.03,1.00,-0.09,-0.10,-0.01,-0.03,-0.01,-0.02,0.03,978.05
1.103,-0.03,1.00,-0.09,0.08,0.03,0.00,-0.01,-0.02,0.03,978.05
1.106,-0.03,1.00,-0.09,0.08,0.03,0.00,-0.01,-0.02,0.03,978.06
1.106,-0.05,1.00,-0.10,0.08,0.03,0.00,-0.01,-0.02,0.03,978.06
1.121,-0.05,1.00,-0.10,-0.04,-0.03,0.01,-0.01,-0.02,0.03,978.06
1.122,-0.06,1.00,-0.10,-0.04,-0.03,0.01,-0.01,-0.02,0.03,978.06
1.122,-0.06,1.00,-0.10,-0.04,-0.03,0.01,-0.01,0.01,0.01,978.06
1.139,-0.04,1.01,-0.10,-0.04,-0.03,0.01,-0.01,0.01,0.01,978.06
1.153,-0.04,1.01,-0.10,-0.04,-0.03,0.01,-0.01,0.01,0.01,978.06
1.155,-0.05,1.00,-0.11,-0.04,-0.03,0.01,-0.01,0.01,0.01,978.06
1.156,-0.05,1.00,-0.11,-0.04,-0.03,0.01,-0.01,-0.01,0.02,978.06
1.156,-0.05,1.00,-0.11,-0.04,-0.03,0.00,-0.01,-0.01,0.02,978.06
1.175,-0.04,1.00,-0.10,-0.04,-0.03,0.00,-0.01,-0.01,0.02,978.06
1.196,-0.04,1.00,-0.09,-0.04,-0.03,0.00,-0.01,-0.01,0.02,978.06
1.197,-0.04,1.00,-0.09,-0.04,-0.03,0.00,-0.02,-0.01,0.03,978.06
1.197,-0.04,1.00,-0.09,-0.01,0.01,-0.04,-0.02,-0.01,0.03,978.06
1.215,-0.04,1.00,-0.09,-0.01,0.01,-0.04,-0.02,-0.01,0.03,978.05
1.218,-0.03,1.01,-0.09,-0.01,0.01,-0.04,-0.02,-0.01,0.03,978.05
1.236,-0.03,1.00,-0.09,-0.01,0.01,-0.04,-0.02,-0.01,0.03,978.05
1.238,-0.03,1.00,-0.09,-0.01,0.01,-0.04,-0.01,-0.03,0.03,978.05
1.239,-0.03,1.00,-0.09,0.06,0.01,0.07,-0.01,-0.03,0.03,978.05
1.255,-0.05,1.00,-0.10,0.06,0.01,0.07,-0.01,-0.03,0.03,978.05
1.274,-0.05,1.00,-0.10,0.06,0.01,0.07,-0.01,-0.03,0.03,978.06
1.275,-0.04,1.00,-0.11,0.06,0.01,0.07,-0.01,-0.03,0.03,978.06
1.276,-0.04,1.00,-0.11,0.06,0.01,0.07,-0.00,-0.01,0.02,978.06
1.276,-0.04,1.00,-0.11,0.05,0.01,0.06,-0.00,-0.01,0.02,978.06
1.296,-0.03,1.00,-0.09,0.05,0.01,0.06,-0.00,-0.01,0.02,978.06
1.322,-0.03,1.00,-0.08,0.05,0.01,0.06,-0.00,-0.01,0.02,978.06
1.326,-0.03,1.00,-0.08,0.05,0.01,0.06,-0.01,-0.03,0.03,978.06
1.328,-0.03,1.00,-0.08,-0.01,-0.01,-0.05,-0.01,-0.03,0.03,978.06
1.353,-0.03,1.00,-0.08,-0.01,-0.01,-0.05,-0.01,-0.03,0.03,978.06
1.355,-0.03,1.01,-0.10,-0.01,-0.01,-0.05,-0.01,-0.03,0.03,978.06
1.356,-0.03,1.01,-0.12,-0.01,-0.01,-0.05,-0.01,-0.03,0.03,978.06
1.357,-0.03,1.01,-0.12,-0.01,-0.01,-0.05,-0.01,-0.01,0.01,978.06
1.357,-0.03,1.01,-0.12,0.07,0.03,-0.04,-0.01,-0.01,0.01,978.06
1.373,-0.06,1.00,-0.11,0.07,0.03,-0.04,-0.01,-0.01,0.01,978.06
1.393,-0.06,1.00,-0.11,0.07,0.03,-0.04,-0.01,-0.01,0.01,978.06
1.395,-0.04,1.00,-0.10,0.07,0.03,-0.04,-0.01,-0.01,0.01,978.06
1.396,-0.04,1.00,-0.10,0.07,0.03,-0.04,-0.02,-0.02,0.00,978.06
1.396,-0.04,1.00,-0.10,0.06,0.02,-0.04,-0.02,-0.02,0.00,978.06
1.413,-0.03,1.01,-0.09,0.06,0.02,-0.04,-0.02,-0.02,0.00,978.06
1.438,-0.04,1.00,-0.10,0.06,0.02,-0.04,-0.02,-0.02,0.00,978.06
1.441,-0.04,1.00,-0.10,0.06,0.02,-0.04,-0.03,-0.05,0.02,978.06
1.442,-0.04,1.00,-0.10,-0.05,0.01,-0.05,-0.03,-0.05,0.02,978.06
1.471,-0.04,1.00,-0.10,-0.05,0.01,-0.05,-0.03,-0.05,0.02,978.06
1.473,-0.05,1.00,-0.09,-0.05,0.01,-0.05,-0.03,-0.05,0.02,978.06
1.473,-0.02,1.00,-0.08,-0.05,0.01,-0.05,-0.03,-0.05,0.02,978.06
1.474,-0.02,1.00,-0.08,-0.05,0.01,-0.05,-0.04,-0.02,0.02,978.06
1.475,-0.02,1.00,-0.08,-0.04,-0.05,0.04,-0.04,-0.02,0.02,978.06
1.492,-0.00,1.02,-0.09,-0.04,-0.05,0.04,-0.04,-0.02,0.02,978.06
1.513,-0.04,1.01,-0.10,-0.04,-0.05,0.04,-0.04,-0.02,0.02,978.06
1.515,-0.04,1.01,-0.10,-0.04,-0.05,0.04,-0.03,-0.03,0.02,978.06
1.516,-0.04,1.01,-0.10,-0.04,-0.04,0.03,-0.03,-0.03,0.02,978.06
1.518,-0.04,1.01,-0.10,-0.04,-0.04,0.03,-0.03,-0.03,0.02,978.06
1.539,-0.05,0.99,-0.09,-0.04,-0.04,0.03,-0.03,-0.03,0.02,978.06
1.56,-0.05,0.99,-0.09,0.04,0.02,-0.03,-0.03,-0.03,0.02,978.06
1.561,-0.03,1.00,-0.08,0.04,0.02,-0.03,-0.03,-0.03,0.02,978.06
1.563,-0.03,1.00,-0.08,0.04,0.02,-0.03,-0.03,0.00,0.00,978.06
1.571,-0.02,1.00,-0.07,0.04,0.02,-0.03,-0.03,0.00,0.00,978.06
1.573,-0.02,1.00,-0.07,0.04,0.02,-0.03,-0.03,0.00,0.00,978.07
1.591,-0.03,1.00,-0.08,0.04,0.02,-0.03,-0.03,0.00,0.00,978.07
1.592,-0.03,1.00,-0.08,0.04,0.02,-0.03,-0.02,0.00,0.01,978.07
1.593,-0.03,1.00,-0.08,0.05,-0.03,0.11,-0.02,0.00,0.01,978.07
1.611,-0.03,1.01,-0.09,0.05,-0.03,0.11,-0.02,0.00,0.01,978.07
1.64,-0.03,1.01,-0.09,0.05,-0.03,0.09,-0.02,0.00,0.01,978.07
1.642,-0.02,1.01,-0.10,0.05,-0.03,0.09,-0.02,0.00,0.01,978.07
1.643,-0.02,1.01,-0.10,0.05,-0.03,0.09,-0.01,0.02,-0.01,978.07
1.644,-0.02,1.01,-0.10,0.05,-0.03,0.09,-0.01,0.02,-0.01,978.08
1.667,-0.04,1.00,-0.09,0.05,-0.03,0.09,-0.01,0.02,-0.01,978.08
1.67,-0.06,1.00,-0.08,0.05,-0.03,0.09,-0.01,0.02,-0.01,978.08
1.67,-0.06,1.00,-0.08,0.05,-0.03,0.09,-0.01,0.02,-0.01,978.08
1.671,-0.06,1.00,-0.08,0.02,0.04,-0.05,-0.01,0.02,-0.01,978.08
1.69,-0.05,1.00,-0.08,0.02,0.04,-0.05,-0.01,0.02,-0.01,978.08
1.693,-0.05,1.00,-0.08,0.02,0.04,-0.05,-0.01,0.02,-0.01,978.08
1.709,-0.03,1.00,-0.08,0.02,0.04,-0.05,-0.01,0.02,-0.01,978.08
1.711,-0.03,1.00,-0.08,-0.10,-0.04,0.04,-0.01,0.02,-0.01,978.08
1.713,-0.03,1.00,-0.08,-0.10,-0.04,0.04,-0.00,-0.01,0.01,978.08
1.738,-0.04,1.01,-0.09,-0.10,-0.04,0.04,-0.00,-0.01,0.01,978.08
1.749,-0.03,1.00,-0.09,-0.10,-0.04,0.04,-0.00,-0.01,0.01,978.08
1.75,-0.03,1.00,-0.09,-0.10,-0.04,0.04,0.00,-0.01,0.02,978.08
1.75,-0.03,1.00,-0.09,-0.09,-0.04,0.04,0.00,-0.01,0.02,978.08
1.763,-0.03,1.00,-0.09,-0.09,-0.04,0.04,0.00,-0.01,0.02,978.08
1.773,-0.01,1.01,-0.08,-0.09,-0.04,0.04,0.00,-0.01,0.02,978.08
1.788,-0.03,1.00,-0.08,-0.09,-0.04,0.04,0.00,-0.01,0.02,978.08
1.789,-0.03,1.00,-0.08,-0.09,-0.04,0.04,0.00,-0.02,0.01,978.08
1.79,-0.03,1.00,-0.08,0.06,0.04,-0.02,0.00,-0.02,0.01,978.08
1.808,-0.04,0.99,-0.08,0.06,0.04,-0.02,0.00,-0.02,0.01,978.08
1.811,-0.04,0.99,-0.08,0.06,0.04,-0.02,0.00,-0.02,0.01,978.07
1.828,-0.01,1.00,-0.08,0.06,0.04,-0.02,0.00,-0.02,0.01,978.07
1.829,-0.01,1.00,-0.08,0.06,0.04,-0.02,0.01,0.01,0.00,978.07
1.83,-0.01,1.00,-0.08,0.06,-0.04,0.07,0.01,0.01,0.00,978.07
1.85,-0.03,1.00,-0.09,0.06,-0.04,0.07,0.01,0.01,0.00,978.07
1.868,-0.04,1.00,-0.09,0.06,-0.04,0.07,0.01,0.01,0.00,978.07
1.87,-0.04,1.00,-0.09,0.06,-0.04,0.07,0.02,0.04,-0.01,978.07
1.87,-0.04,1.00,-0.09,0.05,-0.04,0.07,0.02,0.04,-0.01,978.07
1.872,-0.04,1.00,-0.09,0.05,-0.04,0.07,0.02,0.04,-0.01,978.07
1.888,-0.02,1.01,-0.08,0.05,-0.04,0.07,0.02,0.04,-0.01,978.07
1.908,-0.03,1.01,-0.09,0.05,-0.04,0.07,0.02,0.04,-0.01,978.07
1.911,-0.03,1.01,-0.09,0.05,-0.04,0.07,0.03,0.03,-0.02,978.07
1.912,-0.03,1.01,-0.09,0.02,0.02,0.01,0.03,0.03,-0.02,978.07
1.941,-0.05,1.00,-0.09,0.02,0.02,0.01,0.03,0.03,-0.02,978.07
1.943,-0.05,1.00,-0.09,0.02,0.02,0.01,0.03,0.03,-0.02,978.07
1.962,-0.03,1.00,-0.10,0.02,0.02,0.01,0.03,0.03,-0.02,978.07
1.965,-0.03,1.00,-0.10,0.02,0.02,0.01,0.03,0.04,-0.03,978.07
1.967,-0.03,1.00,-0.10,0.00,0.02,-0.06,0.03,0.04,-0.03,978.07
1.969,-0.01,1.01,-0.10,0.00,0.02,-0.06,0.03,0.04,-0.03,978.07
1.987,-0.04,1.01,-0.10,0.00,0.02,-0.06,0.03,0.04,-0.03,978.07
1.988,-0.04,1.01,-0.10,0.00,0.02,-0.06,0.03,0.02,-0.04,978.07
1.989,-0.04,1.01,-0.10,0.01,0.02,-0.05,0.03,0.02,-0.04,978.07
1.991,-0.04,1.01,-0.10,0.01,0.02,-0.05,0.03,0.02,-0.04,978.08
2.006,-0.06,1.01,-0.12,0.01,0.02,-0.05,0.03,0.02,-0.04,978.08
2.033,-0.06,0.99,-0.10,0.01,0.02,-0.05,0.03,0.02,-0.04,978.08
2.036,-0.06,0.99,-0.10,0.01,0.02,-0.05,0.02,0.02,-0.04,978.08
2.037,-0.06,0.99,-0.10,0.00,0.06,-0.12,0.02,0.02,-0.04,978.08
2.061,-0.05,1.00,-0.09,0.00,0.06,-0.12,0.02,0.02,-0.04,978.08
2.064,-0.05,1.00,-0.09,0.00,0.06,-0.12,0.02,0.02,-0.04,978.09
2.067,-0.05,1.00,-0.09,0.00,0.06,-0.12,0.02,0.02,-0.04,978.09
2.068,-0.05,1.00,-0.09,0.00,0.06,-0.12,-0.00,-0.01,-0.01,978.09
2.071,-0.05,1.00,-0.09,-0.14,-0.05,-0.02,-0.00,-0.01,-0.01,978.09
2.084,-0.05,1.00,-0.10,-0.14,-0.05,-0.02,-0.00,-0.01,-0.01,978.09
2.106,-0.03,1.01,-0.10,-0.14,-0.05,-0.02,-0.00,-0.01,-0.01,978.09
2.109,-0.03,1.01,-0.10,-0.14,-0.05,-0.02,-0.01,-0.01,0.01,978.09
2.111,-0.03,1.01,-0.10,-0.13,-0.05,-0.02,-0.01,-0.01,0.01,978.09
2.113,-0.03,1.01,-0.10,-0.13,-0.05,-0.02,-0.01,-0.01,0.01,978.09
2.124,-0.03,1.01,-0.09,-0.13,-0.05,-0.02,-0.01,-0.01,0.01,978.09
2.157,-0.05,1.00,-0.09,-0.13,-0.05,-0.02,-0.01,-0.01,0.01,978.09
2.161,-0.05,1.00,-0.09,-0.13,-0.05,-0.02,-0.02,-0.01,0.01,978.09
2.161,-0.05,1.00,-0.09,0.03,0.04,-0.04,-0.02,-0.01,0.01,978.09
2.163,-0.04,1.00,-0.09,0.03,0.04,-0.04,-0.02,-0.01,0.01,978.09
2.191,-0.04,1.00,-0.09,0.03,0.04,-0.04,-0.02,-0.01,0.01,978.09
2.194,-0.03,1.00,-0.09,0.03,0.04,-0.04,-0.02,-0.01,0.01,978.09
2.196,-0.03,1.00,-0.09,0.03,0.04,-0.04,-0.02,-0.01,0.01,978.09
2.199,-0.03,1.00,-0.09,0.01,0.01,0.02,-0.02,-0.01,0.01,978.09
2.204,-0.03,1.00,-0.10,0.01,0.01,0.02,-0.02,-0.01,0.01,978.09
2.223,-0.04,1.00,-0.09,0.01,0.01,0.02,-0.02,-0.01,0.01,978.09
2.225,-0.04,1.00,-0.09,0.01,0.01,0.02,-0.02,-0.00,0.01,978.09
2.226,-0.04,1.00,-0.09,0.01,0.01,0.01,-0.02,-0.00,0.01,978.09
2.231,-0.04,1.00,-0.09,0.01,0.01,0.01,-0.02,-0.00,0.01,978.08
2.25,-0.04,1.00,-0.09,0.01,0.01,0.01,-0.02,-0.00,0.01,978.08
2.275,-0.03,1.01,-0.09,0.01,0.01,0.01,-0.02,-0.00,0.01,978.08
2.276,-0.03,1.01,-0.09,0.00,-0.01,-0.01,-0.02,-0.00,0.01,978.08
2.277,-0.03,1.01,-0.09,0.00,-0.01,-0.01,-0.02,-0.01,0.00,978.08
2.282,-0.05,1.01,-0.09,0.00,-0.01,-0.01,-0.02,-0.01,0.00,978.08
2.29,-0.05,1.01,-0.09,0.00,-0.01,-0.01,-0.02,-0.01,0.00,978.07
2.302,-0.05,1.00,-0.09,0.00,-0.01,-0.01,-0.02,-0.01,0.00,978.07
2.303,-0.05,1.00,-0.09,0.00,-0.01,-0.01,-0.02,-0.01,0.00,978.07
2.304,-0.05,1.00,-0.09,-0.03,0.02,-0.02,-0.02,-0.01,0.00,978.07
2.335,-0.03,1.00,-0.08,-0.03,0.02,-0.02,-0.02,-0.01,0.00,978.07
2.343,-0.03,1.00,-0.08,-0.03,0.01,-0.02,-0.02,-0.01,0.00,978.07
2.346,-0.03,1.00,-0.09,-0.03,0.01,-0.02,-0.02,-0.01,0.00,978.07
2.348,-0.03,1.00,-0.09,-0.03,0.01,-0.02,-0.02,-0.01,0.02,978.07
2.35,-0.03,1.00,-0.09,-0.03,0.01,-0.02,-0.02,-0.01,0.02,978.07
2.378,-0.04,1.00,-0.09,-0.03,0.01,-0.02,-0.02,-0.01,0.02,978.07
2.384,-0.03,1.00,-0.09,-0.03,0.01,-0.02,-0.02,-0.01,0.02,978.07
2.386,-0.03,1.00,-0.09,-0.03,0.01,-0.02,-0.02,-0.01,0.01,978.07
